titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
De cómo el cóndor andino salvó al de California en la futura Reserva Nacional Illescas,14 Nov 2021,Enrique Ortiz,https://es.mongabay.com/2021/11/condor-andino-salvo-al-de-california-en-la-futura-reserva-nacional-illescas/,2021-11-14,2021,11,14,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['reserva']},False,reserva
EN VIDEO | Comunidades que apuestan por la conservación de sus territorios y biodiversidad en Latinoamérica,7 Nov 2021,Mongabay Latam,https://es.mongabay.com/2021/11/video-comunidades-conservacion-bosques-biodiversidad/,2021-11-07,2021,11,7,16,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['biodiversidad', 'conservación'], 'sociedad_comunidades': ['comunidad', 'territorio']}",False,"biodiversidad, conservación"
"Humedales sin protección, conservación de bosques, especies durante la pandemia y más",7 Nov 2021,Mongabay Latam,https://es.mongabay.com/2021/11/humedales-sin-proteccion-conservacion-de-bosques-especies/,2021-11-07,2021,11,7,12,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['bosque', 'conservación', 'especie', 'humedal', 'protección']}",False,"bosque, conservación, especie, humedal, protección"
Pescadores se organizan para mantener las redes llenas en el río Tahuamanu | Historia gráfica,4 Nov 2021,Mongabay Latam,https://es.mongabay.com/2021/11/pesca-sostenible-rio-tahuamanu-historia-grafica/,2021-11-04,2021,11,4,15,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['río'], 'economia_desarrollo': ['pescador'], 'sociedad_comunidades': ['organizar']}",False,río
“Hostiles de la Amazonía”: al descubierto autoridades peruanas involucradas en red de tráfico de madera,2 Nov 2021,Fiorella Fiestas,https://es.mongabay.com/2021/11/hostiles-de-la-amazonia-gobernador-regional-madre-de-dios-trafico-madera/,2021-11-02,2021,11,2,15,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'politica_gobernabilidad': ['autoridad'], 'crimen_ilegalidad': ['tráfico']}",False,amazonía
"Incendios forestales en Bolivia, deforestación en Honduras, especies en peligro y más",30 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/incendios-forestales-deforestacion-especies-en-peligro/,2021-10-30,2021,10,30,12,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['deforestación', 'especie']}",False,"deforestación, especie"
"Perú: líderes indígenas kakataibo, asháninkas y shipibos exigen titulación y protección para defensores ambientales",27 Oct 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/10/peru-lideres-indigenas-titulacion-proteccion-defensores/,2021-10-27,2021,10,27,14,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['protección'], 'sociedad_comunidades': ['indígena', 'líder']}",False,protección
Purús-Manu: un paisaje de alta biodiversidad carcomido por dos carreteras y el narcotráfico en Perú,26 Oct 2021,Vanessa Romo,https://es.mongabay.com/2021/10/purus-manu-amenazas-carreteras-narcotrafico-deforestacion-peru/,2021-10-26,2021,10,26,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['biodiversidad']},False,biodiversidad
Peligro en el Manu: las vías que podrían conectar a un parque nacional con la minería ilegal y el narcotráfico,25 Oct 2021,"Bethan John, Vanessa Romo",https://es.mongabay.com/2021/10/peligro-en-el-manu-vias-mineria-ilegal-narcotrafico-peru/,2021-10-25,2021,10,25,20,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['parque'], 'crimen_ilegalidad': ['ilegal']}",False,parque
"Purús – Manu en peligro, deforestación en México, conservación de especies y más",23 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/bosques-deforestacion-conservacion-de-especies/,2021-10-23,2021,10,23,13,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['conservación', 'deforestación', 'especie']}",False,"conservación, deforestación, especie"
"Parque Nacional Alto Purús: «Las amenazas siguen en aumento y de no frenarse, el parque y la reserva mashco piro estarían en riesgo»",22 Oct 2021,Cristina Fernández Aguilar,https://es.mongabay.com/2021/10/parque-nacional-alto-purus-amenazas-narcotrafico-deforestacion-peru/,2021-10-22,2021,10,22,23,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['parque', 'reserva'], 'crimen_ilegalidad': ['amenaza']}",False,"parque, reserva"
Pescadores se organizan para mantener las redes llenas en el río Tahuamanu,21 Oct 2021,Talía Lostaunau,https://es.mongabay.com/2021/10/pesca-sostenible-rio-tahuamanu-peru-pueblos-indigenas/,2021-10-21,2021,10,21,12,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['río'], 'economia_desarrollo': ['pescador'], 'sociedad_comunidades': ['organizar']}",False,río
Bolognesi – Breu: la carretera que abre paso al narcotráfico y la deforestación en la frontera de Perú y Brasil,20 Oct 2021,Gloria Alvitres,https://es.mongabay.com/2021/10/bolognesi-breu-carretera-narcotrafico-deforestacion-peru-brasil/,2021-10-20,2021,10,20,20,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['deforestación']},False,deforestación
"Paro amazónico, investigan al presidente Sebastián Piñera, especies amenazadas y más",16 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/paro-amazonico-especies-amenazadas/,2021-10-16,2021,10,16,11,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['especie'], 'crimen_ilegalidad': ['amenazado']}",False,especie
"Asombrosas cámaras trampa, ranas arlequín en riesgo de extinción, cifras alarmantes de deforestación en Perú y más",10 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/asombrosas-camaras-trampa-ranas-arlequin-en-riesgo-de-extincion-cifras-alarmantes-de-deforestacion-en-peru-y-mas/,2021-10-10,2021,10,10,17,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['deforestación', 'extinción']}",False,"deforestación, extinción"
En video | Estudio revela que palma aceitera y soya se cultivan en bosques talados de manera ilegal,10 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/en-video-estudio-revela-que-palma-aceitera-y-soya-se-cultivan-en-bosques-talados-de-manera-ilegal/,2021-10-10,2021,10,10,18,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque'], 'crimen_ilegalidad': ['ilegal']}",False,bosque
Monitores indígenas de seis países amazónicos protegen sus territorios con el uso de tecnología,9 Oct 2021,Débora Pinto,https://es.mongabay.com/2021/10/monitores-indigenas-amazonia-protegen-territorios-tecnologia/,2021-10-09,2021,10,9,14,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger'], 'sociedad_comunidades': ['indígena', 'territorio']}",False,proteger
Perú alcanza cifra de deforestación más alta en los últimos 20 años,7 Oct 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/10/peru-aumenta-deforestacion-cifras-bosques/,2021-10-07,2021,10,7,12,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['deforestación']},False,deforestación
La carrera contra el tiempo para salvar de la extinción a las ranas arlequín en Latinoamérica,7 Oct 2021,Antonio José Paz Cardona,https://es.mongabay.com/2021/10/salvar-de-la-extincion-a-las-ranas-arlequin-latinoamerica/,2021-10-07,2021,10,7,16,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['extinción']},False,extinción
En video | La asombrosa biodiversidad de los mares de Latinoamérica,3 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/video-biodiversidad-mares-de-latinoamerica/,2021-10-03,2021,10,3,11,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['biodiversidad', 'mar']}",False,"biodiversidad, mar"
