titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo
Pescadores se organizan para mantener las redes llenas en el río Tahuamanu | Historia gráfica,4 Nov 2021,Mongabay Latam,https://es.mongabay.com/2021/11/pesca-sostenible-rio-tahuamanu-historia-grafica/,2021-11-04,2021,11,4,15
“Hostiles de la Amazonía”: al descubierto autoridades peruanas involucradas en red de tráfico de madera,2 Nov 2021,Fiorella Fiestas,https://es.mongabay.com/2021/11/hostiles-de-la-amazonia-gobernador-regional-madre-de-dios-trafico-madera/,2021-11-02,2021,11,2,15
"Incendios forestales en Bolivia, deforestación en Honduras, especies en peligro y más",30 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/incendios-forestales-deforestacion-especies-en-peligro/,2021-10-30,2021,10,30,12
"Perú: líderes indígenas kakataibo, asháninkas y shipibos exigen titulación y protección para defensores ambientales",27 Oct 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/10/peru-lideres-indigenas-titulacion-proteccion-defensores/,2021-10-27,2021,10,27,14
Purús-Manu: un paisaje de alta biodiversidad carcomido por dos carreteras y el narcotráfico en Perú,26 Oct 2021,Vanessa Romo,https://es.mongabay.com/2021/10/purus-manu-amenazas-carreteras-narcotrafico-deforestacion-peru/,2021-10-26,2021,10,26,15
Peligro en el Manu: las vías que podrían conectar a un parque nacional con la minería ilegal y el narcotráfico,25 Oct 2021,"Bethan John, Vanessa Romo",https://es.mongabay.com/2021/10/peligro-en-el-manu-vias-mineria-ilegal-narcotrafico-peru/,2021-10-25,2021,10,25,20
"Purús – Manu en peligro, deforestación en México, conservación de especies y más",23 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/bosques-deforestacion-conservacion-de-especies/,2021-10-23,2021,10,23,13
"Parque Nacional Alto Purús: «Las amenazas siguen en aumento y de no frenarse, el parque y la reserva mashco piro estarían en riesgo»",22 Oct 2021,Cristina Fernández Aguilar,https://es.mongabay.com/2021/10/parque-nacional-alto-purus-amenazas-narcotrafico-deforestacion-peru/,2021-10-22,2021,10,22,23
Pescadores se organizan para mantener las redes llenas en el río Tahuamanu,21 Oct 2021,Talía Lostaunau,https://es.mongabay.com/2021/10/pesca-sostenible-rio-tahuamanu-peru-pueblos-indigenas/,2021-10-21,2021,10,21,12
Bolognesi – Breu: la carretera que abre paso al narcotráfico y la deforestación en la frontera de Perú y Brasil,20 Oct 2021,Gloria Alvitres,https://es.mongabay.com/2021/10/bolognesi-breu-carretera-narcotrafico-deforestacion-peru-brasil/,2021-10-20,2021,10,20,20
"Paro amazónico, investigan al presidente Sebastián Piñera, especies amenazadas y más",16 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/paro-amazonico-especies-amenazadas/,2021-10-16,2021,10,16,11
Perú: paro amazónico contra el gobierno mantiene a más de 200 pobladores indígenas en instalaciones petroleras,12 Oct 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/10/peru-paro-amazonico-petroleo-pueblos-indigenas/,2021-10-12,2021,10,12,16
"Asombrosas cámaras trampa, ranas arlequín en riesgo de extinción, cifras alarmantes de deforestación en Perú y más",10 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/asombrosas-camaras-trampa-ranas-arlequin-en-riesgo-de-extincion-cifras-alarmantes-de-deforestacion-en-peru-y-mas/,2021-10-10,2021,10,10,17
En video | Estudio revela que palma aceitera y soya se cultivan en bosques talados de manera ilegal,10 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/en-video-estudio-revela-que-palma-aceitera-y-soya-se-cultivan-en-bosques-talados-de-manera-ilegal/,2021-10-10,2021,10,10,18
Monitores indígenas de seis países amazónicos protegen sus territorios con el uso de tecnología,9 Oct 2021,Débora Pinto,https://es.mongabay.com/2021/10/monitores-indigenas-amazonia-protegen-territorios-tecnologia/,2021-10-09,2021,10,9,14
Perú alcanza cifra de deforestación más alta en los últimos 20 años,7 Oct 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/10/peru-aumenta-deforestacion-cifras-bosques/,2021-10-07,2021,10,7,12
La carrera contra el tiempo para salvar de la extinción a las ranas arlequín en Latinoamérica,7 Oct 2021,Antonio José Paz Cardona,https://es.mongabay.com/2021/10/salvar-de-la-extincion-a-las-ranas-arlequin-latinoamerica/,2021-10-07,2021,10,7,16
Manco Cápac: la comunidad indígena que existe para los ilegales pero no para el Estado,5 Oct 2021,Daniel Carbajal,https://es.mongabay.com/2021/10/manco-capac-comunidad-indigena-deforestacion-narcotrafico-peru/,2021-10-05,2021,10,5,15
San José de Karene: acorralada por la minería ilegal y las invasiones sin tener aún su territorio delimitado,4 Oct 2021,Fiorella Fiestas,https://es.mongabay.com/2021/10/san-jose-de-karene-mineria-ilegal-invasiones-peru/,2021-10-04,2021,10,4,18
En video | La asombrosa biodiversidad de los mares de Latinoamérica,3 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/video-biodiversidad-mares-de-latinoamerica/,2021-10-03,2021,10,3,11
"Comunidades en resistencia, deforestación y narcotráfico en Perú, tráfico de caballitos de mar y más",3 Oct 2021,Mongabay Latam,https://es.mongabay.com/2021/10/comunidades-en-resistencia-deforestacion-y-narcotrafico-en-peru-trafico-de-caballitos-de-mar-y-mas/,2021-10-03,2021,10,3,15
Catoteni: la comunidad ashéninka que defiende a la reserva El Sira de la tala ilegal y el narcotráfico,1 Oct 2021,"Douglas Tangoa, Vanessa Romo",https://es.mongabay.com/2021/10/catoteni-comunidad-asheninka-tala-ilegal-narcotrafico-peru/,2021-10-01,2021,10,1,18
"Unipacuyacu: casi treinta años en espera de la titulación, mientras invasores y  narcotraficantes devastan su territorio",1 Oct 2021,"Cristina Fernández Aguilar, Douglas Tangoa",https://es.mongabay.com/2021/10/unipacuyacu-titulacion-invasores-narcotraficantes-peru/,2021-10-01,2021,10,1,16
Comunidades en resistencia: acorraladas por la ilegalidad y la violencia en la Amazonía peruana,30 Sep 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/09/comunidades-acorraladas-por-ilegalidad-violencia-peru/,2021-09-30,2021,9,30,14
Pueblos indígenas y delitos ambientales en Perú | Cifras,29 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/pueblos-indigenas-delitos-ambientales-peru-cifras/,2021-09-29,2021,9,29,9
Cotuhe: concesión para conservación en Perú pierde 374 hectáreas en zona presionada por narcotráfico,27 Sep 2021,Gloria Alvitres,https://es.mongabay.com/2021/09/cotuhe-concesion-para-conservacion-deforestacion-narcotrafico-peru/,2021-09-27,2021,9,27,14
En video | Autoridades ecuatorianas identifican a empresa sospechosa de millonaria exportación de aletas de tiburón,26 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/video-empresa-sospechosa-exportacion-aletas-de-tiburon/,2021-09-26,2021,9,26,16
Perú: más de 12 mil hectáreas de deforestación y 9 pistas de aterrizaje para narcotráfico en Ucayali,22 Sep 2021,Enrique Vera,https://es.mongabay.com/2021/09/peru-deforestacion-pistas-de-aterrizaje-narcotrafico-ucayali/,2021-09-22,2021,9,22,17
En video | Extraordinarias especies que han escapado de la extinción en Latinoamérica,19 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/en-video-extraordinarias-especies-que-han-escapado-de-la-extincion-en-latinoamerica/,2021-09-19,2021,9,19,13
"Defensores ambientales en peligro, ballenas y cambio climático, tráfico de madera y más",17 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/defensores-ambientales-ballenas-cambio-climatico/,2021-09-17,2021,9,17,13
En video | La metodología científica que ayudó a proteger 6 millones de hectáreas de bosque en Perú,17 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/video-metodologia-cientifica-conservacion-bosques-peru/,2021-09-17,2021,9,17,18
La ruta de la deforestación en Madre de Dios: “Los madereros han rodeado mi concesión»,14 Sep 2021,Guillermo Reaño,https://es.mongabay.com/2021/09/deforestacion-madre-de-dios-territorios-indigenas-shihuahuacos-tala-ilegal-peru/,2021-09-14,2021,9,14,15
Latinoamérica sigue siendo la región más peligrosa para los defensores ambientales | Nuevo reporte,13 Sep 2021,Antonio José Paz Cardona,https://es.mongabay.com/2021/09/latinoamerica-asesinatos-defensores-ambientales-global-witness/,2021-09-13,2021,9,13,14
En video | Los secretos de la asombrosa biodiversidad de tres áreas protegidas de Latinoamérica,12 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/video-biodiversidad-areas-protegidas-latinoamerica/,2021-09-12,2021,9,12,15
"Tráfico de tiburones, comunidades indígenas bajo amenaza, conservación de especies y más",12 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/trafico-de-tiburones-comunidades-indigenas-conservacion/,2021-09-12,2021,9,12,12
Tráfico de tiburones: empresa ecuatoriana sospechosa de contrabandear 26 toneladas de aletas sigue exportando,9 Sep 2021,Michelle Carrere,https://es.mongabay.com/2021/09/trafico-de-tiburones-empresa-ecuatoriana-sigue-exportando-peru/,2021-09-09,2021,9,9,14
"Expedición virtual: los caminos que conducen al Ausangate, la montaña tutelar del Cusco",6 Sep 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/09/expedicion-virtual-ausangate-cusco-peru/,2021-09-06,2021,9,6,13
"Cámaras trampa: siguiendo los pasos del jaguar, el lobo gris y los yaguarundis",5 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/camaras-trampa-jaguar-lobo-gris-yaguarundis/,2021-09-05,2021,9,5,13
"Revuelta de carpinchos en Argentina, incendios en Bolivia, nuevas especies en Perú y más",4 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/revuelta-de-carpinchos-incendios-bolivia-nuevas-especies-peru/,2021-09-04,2021,9,4,14
"En video | Queuña Raymi, una fiesta campesina para poblar de bosques las alturas del Cusco",3 Sep 2021,Mongabay Latam,https://es.mongabay.com/2021/09/queuna-raymi-fiesta-campesina-conservacion-bosques-peru/,2021-09-03,2021,9,3,16
“Un grupo que me parece enigmático y apasionante son las serpientes venenosas” | Entrevista,2 Sep 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/09/serpientes-venenosas-entrevista-nuevas-especies-biodiversidad/,2021-09-02,2021,9,2,14
Día Internacional de los Primates: tres historias de esperanza sobre especies amenazadas en Latinoamérica,1 Sep 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/09/dia-internacional-de-los-primates-conservacion-latinoamerica/,2021-09-01,2021,9,1,14
"Probabilidad de nuevas pandemias, pueblos indígenas amenazados, biodiversidad en peligro en Chile y más",28 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/nuevas-pandemias-biodiversidad-en-peligro-en-chile-y-mas/,2021-08-28,2021,8,28,14
Perú: nuevas pistas clandestinas y un conflicto territorial rodean a la comunidad Kakataibo de Santa Martha,24 Ago 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/08/peru-nuevas-pistas-narcotrafico-conflicto-territorial-pueblos-indigenas/,2021-08-24,2021,8,24,16
En video | Tres descubrimientos extraordinarios de especies en Latinoamérica,22 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/video-descubrimientos-extraordinarios-de-especies/,2021-08-22,2021,8,22,10
"Descubren nuevas especies en Perú, comunidades luchan contra los incendios en Bolivia, retratos de la pandemia y más",22 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/descubren-nuevas-especies-comunidades-luchan-contra-incendios-pandemia/,2021-08-22,2021,8,22,18
Tráfico de especies:  la cadena de protección de la fauna silvestre en Madre de Dios | Reportaje fotográfico,21 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/trafico-de-especies-amazonia-madre-de-dios-reportaje-fotografico/,2021-08-21,2021,8,21,18
Dolor y rituales ancestrales: retratos de la pandemia en la Amazonía peruana | Reportaje fotográfico,18 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/retratos-pandemia-amazonia-peruana-reportaje-fotografico/,2021-08-18,2021,8,18,15
"Las ballenas francas de Chile y Perú son únicas, y solo quedan 50 en el mundo",17 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/ballenas-francas-de-chile-y-peru-son-unicas-oceanos/,2021-08-17,2021,8,17,16
Los secretos de la Cordillera de Colán: científicos suman 26 nuevas especies de anfibios y reptiles para la ciencia,16 Ago 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/08/peru-cordillera-colan-nuevas-especies-anfibios-reptiles/,2021-08-16,2021,8,16,19
"Reconocimiento de sus territorios, respeto a los saberes ancestrales y cese a la violencia: el llamado urgente de los pueblos indígenas",9 Ago 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/08/dia-internacional-pueblos-indigenas-amazonia/,2021-08-09,2021,8,9,21
"Comunidades indígenas bajo amenaza en México, flotas chinas, nuevas áreas protegidas y más",8 Ago 2021,Mongabay Latam,https://es.mongabay.com/2021/08/comunidades-indigenas-amenazadas-flotas-chinas-nuevas-areas-protegidas/,2021-08-08,2021,8,8,13
Perú: tres nuevas áreas de conservación regional protegerán paisajes únicos y fauna espectacular,3 Ago 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/08/peru-tres-nuevas-areas-de-conservacion-regional/,2021-08-03,2021,8,3,13
Perú: la metodología científica que ayudó a proteger casi 6 millones de hectáreas de bosque en Loreto,2 Ago 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/08/peru-metodologia-cientifica-conservacion-bosque-loreto/,2021-08-02,2021,8,2,17
Día internacional del guardaparques: las mujeres que custodian cuatro áreas naturales protegidas de Latinoamérica,31 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/dia-internacional-del-guardaparques-mujeres-latinoamerica/,2021-07-31,2021,7,31,14
Perú: nace la reserva indígena Kakataibo Norte y Sur en zona amenazada por invasiones y narcotráfico,28 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/peru-nace-reserva-indigena-kakataibo-norte-y-sur/,2021-07-28,2021,7,28,16
Perú: líder indígena kichwa es golpeado y amenazado de muerte tras denunciar actividades ilegales en su territorio,25 Jul 2021,Gloria Alvitres,https://es.mongabay.com/2021/07/peru-lider-indigena-kichwa-golpeado-amenazado-de-muerte-narcotrafico-bosques-tala/,2021-07-25,2021,7,25,17
"Nuevo reporte: deforestación superó las 2 millones de hectáreas en la Amazonía de Bolivia, Colombia, Ecuador y Perú",23 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/deforestacion-amazonia-bosques-areas-protegidas-pueblos-indigenas/,2021-07-23,2021,7,23,18
Bosques caídos: ¿Cuál es el impacto de una colonia menonita en la Amazonía del Perú? | Reportaje fotográfico,21 Jul 2021,Mongabay Latam,https://es.mongabay.com/2021/07/bosques-caidos-impacto-de-menonitas-en-peru-deforestacion/,2021-07-21,2021,7,21,18
"Mapas del delito, flotas chinas se aproximan a Galápagos, conservación de serpientes y más",18 Jul 2021,Mongabay Latam,https://es.mongabay.com/2021/07/mapas-del-delito-flotas-chinas-conservacion-serpientes/,2021-07-18,2021,7,18,14
Perú: empresas cuestionadas exportan oro de Madre de Dios a la India,16 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/peru-empresas-cuestionadas-exportan-oro-a-la-india/,2021-07-16,2021,7,16,12
«Las serpientes son capturadas para el consumo de su carne y su piel» | ENTREVISTA,16 Jul 2021,Michelle Carrere,https://es.mongabay.com/2021/07/serpientes-capturadas-para-consumo-entrevista/,2021-07-16,2021,7,16,15
Video: ¿Cómo los bosques de comunidades indígenas salvaron a poblaciones de Loreto en la pandemia?,15 Jul 2021,Mongabay Latam,https://es.mongabay.com/2021/07/video-bosques-salvan-a-poblaciones-durante-pandemia-peru/,2021-07-15,2021,7,15,15
Bosques de comunidades indígenas shipibo conibo en peligro por narcotraficantes | Historia gráfica,14 Jul 2021,Mongabay Latam,https://es.mongabay.com/2021/07/bosques-shipibo-conibo-peligro-narcotraficantes-historia-grafica/,2021-07-14,2021,7,14,13
Comunidades kichwa arrinconadas por el narcotráfico y la tala en Perú,12 Jul 2021,Gloria Alvitres,https://es.mongabay.com/2021/07/comunidades-kichwa-narcotrafico-tala-peru-deforestacion/,2021-07-12,2021,7,12,11
Narcotráfico arrasa bosques de indígenas shipibo y los obliga a replegarse en Perú,12 Jul 2021,Enrique Vera,https://es.mongabay.com/2021/07/narcotrafico-bosques-indigenas-shipibo-peru-deforestacion/,2021-07-12,2021,7,12,13
Mapas del delito: vigilancia satelital revela el violento impacto de la deforestación en tierras indígenas,12 Jul 2021,Mongabay Latam,https://es.mongabay.com/2021/07/mapas-del-delito-deforestacion-pandemia-pueblos-indigenas-bosques/,2021-07-12,2021,7,12,15
Perú: ¿Por qué la minería podría reducir las poblaciones de peces y nutrias gigantes en Madre De Dios?,9 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/peru-mineria-amenaza-peces-nutrias-gigantes/,2021-07-09,2021,7,9,18
Pleno del Congreso de Perú debatirá polémica ley que permitiría el uso de dragas y la minería en ríos,7 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/congreso-de-peru-debatira-polemica-ley-mineria-en-rios/,2021-07-07,2021,7,7,19
Cámaras trampa captan la fauna poco explorada de desierto y bosques secos de Perú y Ecuador,6 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/camaras-trampa-captan-fauna-poco-explorada-peru-ecuador/,2021-07-06,2021,7,6,16
Científicos descubren un extraordinario ecosistema en las cordilleras submarinas frente a Chile y Perú,5 Jul 2021,Michelle Carrere,https://es.mongabay.com/2021/07/descubren-extraordinario-ecosistema-cordilleras-submarinas-chile-peru/,2021-07-05,2021,7,5,14
Nuevo decreto para pescadores artesanales genera polémica sobre su implementación en el sector,3 Jul 2021,Michelle Carrere,https://es.mongabay.com/2021/07/decreto-pescadores-artesanales-genera-polemica-peru/,2021-07-03,2021,7,3,13
En video | Conozcamos al mono nocturno de Spix en #LaVidaSecretaDeLosAnimales | Episodio 51,2 Jul 2021,Mongabay Latam,https://es.mongabay.com/2021/07/video-mono-nocturno-de-spix-en-lavidasecretadelosanimales/,2021-07-02,2021,7,2,14
Perú: un nuevo atentado contra líder asháninka en zona amenazada por narcotráfico,1 Jul 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/07/peru-atentado-lider-ashaninka-narcotrafico/,2021-07-01,2021,7,1,12
«El peligro que desaparezca la rana gigante del Titicaca es muy grande»: Jhazel Quispe | Entrevista,25 Jun 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/06/peru-rana-gigante-del-titicaca-jhazel-quispe/,2021-06-25,2021,6,25,16
Bosques Tropicales: cada día es más urgente su conservación,23 Jun 2021,Antonio José Paz Cardona,https://es.mongabay.com/2021/06/bosques-tropicales-urgente-su-conservacion/,2021-06-23,2021,6,23,9
Liz Chicaje: defensora del Parque Nacional Yaguas gana el Premio Goldman,15 Jun 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/06/peru-liz-chicaje-gana-el-premio-goldman-2021/,2021-06-15,2021,6,15,11
Perú: nace la Reserva Nacional Dorsal de Nasca en medio de controversias por pesca industrial,11 Jun 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/06/peru-reserva-nacional-dorsal-nasca-pesca-industrial/,2021-06-11,2021,6,11,15
¿Es posible restaurar los ecosistemas de Latinoamérica?,5 Jun 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/06/dia-mundial-medio-ambiente-restauracion-ecosistemas-latinoamerica/,2021-06-05,2021,6,5,7
Entre el lobby y la demanda comercial: el destino fatal del shihuahuaco,3 Jun 2021,Alianza periodística madera sin rastro,https://es.mongabay.com/2021/06/peru-shihuahuaco-exportaciones-madera-bosques-amazonia/,2021-06-03,2021,6,3,12
#ExpedicionesCientíficas: Los secretos del bosque de Tahuamanu,30 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/expedicionescientificas-los-secretos-del-bosque-de-tahuamanu/,2021-05-30,2021,5,30,7
Perú: más de 600 funcionarios aprobaron documentos fraudulentos que se usaron para el ‘lavado’ de madera,28 May 2021,Alianza periodística madera sin rastro,https://es.mongabay.com/2021/05/peru-funcionarios-documentos-fraudulentos-lavado-madera/,2021-05-28,2021,5,28,16
Se debilita el trazo de la madera en la Amazonía peruana,28 May 2021,Alianza periodística madera sin rastro,https://es.mongabay.com/2021/05/se-debilita-el-trazo-de-la-madera-en-la-amazonia-peruana/,2021-05-28,2021,5,28,11
Los fieles clientes mexicanos de La Oroza,28 May 2021,Alianza periodística madera sin rastro,https://es.mongabay.com/2021/05/los-fieles-clientes-mexicanos-de-la-oroza/,2021-05-28,2021,5,28,7
Luis Ángel Ascencio Jurado: “Nosotros nos aseguramos del buen origen de la madera” | ENTREVISTA,28 May 2021,Alianza periodística madera sin rastro,https://es.mongabay.com/2021/05/luis-angel-ascencio-jurado-nosotros-nos-aseguramos-del-buen-origen-de-la-madera-entrevista/,2021-05-28,2021,5,28,15
Estudio revela que palma aceitera y soya se cultivan en bosques talados de manera ilegal,26 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/palma-soya-se-cultivan-en-bosques-talados-de-manera-ilegal/,2021-05-26,2021,5,26,15
"Sarah Dupont, codirectora del documental ‘River of Gold’: “Ha sido muy difícil para alguien que ama la Amazonía ver cómo se destruye”",26 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/sarah-dupont-codirectora-de-river-of-gold-entrevista/,2021-05-26,2021,5,26,22
Video: ¿Qué impactos ambientales tendría la carretera Iquitos-Saramiriza en Perú?,21 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/video-impactos-ambientales-tendria-la-carretera-iquitos-saramiriza-peru/,2021-05-21,2021,5,21,10
Perú: cuatro experiencias de comunidades que le hacen frente a la pandemia y conservan su biodiversidad,19 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/peru-comunidades-le-hacen-frente-a-la-pandemia-conservacion/,2021-05-19,2021,5,19,16
Cuatro experiencias de rescate de aves en peligro de extinción,13 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/cuatro-experiencias-de-rescate-de-aves-en-peligro-de-extincion/,2021-05-13,2021,5,13,10
Aguaymanto: ¿Una fruta que protege al oso andino que habita en el parque Manu de Perú?,12 May 2021,Francesca García Delgado,https://es.mongabay.com/2021/05/aguaymanto-fruta-que-protege-al-oso-andino-peru/,2021-05-12,2021,5,12,16
Bolivia: guardaparques reclaman por aumento de concesiones mineras en el Parque Nacional Madidi,11 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/bolivia-guardaparques-reclaman-por-aumento-de-concesiones-mineras/,2021-05-11,2021,5,11,13
Perú: fiscalía confirma tala ilegal en bosque intacto tras invasión de asociación de israelitas,6 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/peru-tala-ilegal-invasion-israelitas/,2021-05-06,2021,5,6,14
En video | ¿Qué es la criminalización de defensores ambientales? #MongabayExplica,5 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/en-video-que-es-la-criminalizacion-de-defensores-ambientales-mongabayexplica/,2021-05-05,2021,5,5,11
Madre de Dios: deforestación por minería ilegal crece en el Pariamanu y ya supera las 200 hectáreas,5 May 2021,Enrique Vera,https://es.mongabay.com/2021/05/deforestacion-mineria-ilegal-pariamanu-peru/,2021-05-05,2021,5,5,17
Mordaza legal: al menos 156 defensores ambientales demandados por proteger su territorio en cuatro países de Latinoamérica,4 May 2021,"Michelle Carrere, Vanessa Romo",https://es.mongabay.com/2021/05/mordaza-legal-al-menos-156-defensores-ambientales-demandados-por-proteger-su-territorio/,2021-05-04,2021,5,4,17
"Perú: alrededor de cien personas solicitaron protección por defender derechos humanos, ambientales e indígenas",3 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/peru-personas-solicitaron-proteccion-por-defender-derechos-humanos/,2021-05-03,2021,5,3,14
Aumenta la violencia en la Amazonía peruana | Historia gráfica,30 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/aumenta-la-violencia-en-la-amazonia-peruana-historia-grafica/,2021-04-30,2021,4,30,10
"Chile, Perú y Ecuador se unen para salvar al gaviotín chico en peligro de extinción",29 Abr 2021,Barinia Montoya,https://es.mongabay.com/2021/04/chile-peru-y-ecuador-se-unen-para-salvar-al-gaviotin-chico-en-peligro-de-extincion/,2021-04-29,2021,4,29,15
Día Internacional del Tapir: el ‘arquitecto del bosque’ enfrenta la extinción,27 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/dia-internacional-tapir-extincion/,2021-04-27,2021,4,27,11
Pucallpa-Cruzeiro do Sul: la carretera que podría disparar la violencia en Ucayali,26 Abr 2021,"Alexa Vélez Zuazo, Vanessa Romo",https://es.mongabay.com/2021/04/pucallpa-cruzeiro-do-sul-la-carretera-que-podria-disparar-la-violencia-en-ucayali/,2021-04-26,2021,4,26,12
Narcotráfico y un parque amazónico partido en dos: la carretera de Bolsonaro para conectar Perú y Brasil,26 Abr 2021,Mongabay Latam / Folha,https://es.mongabay.com/2021/04/narcotrafico-y-un-parque-amazonico-partido-en-dos-la-carretera-de-bolsonaro-para-conectar-peru-y-brasil/,2021-04-26,2021,4,26,17
#ExpedicionesCientíficas | Un ecosistema peruano extraordinario llamado Punta San Juan,24 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/expedicionescientificas-en-punta-san-juan/,2021-04-24,2021,4,24,10
La defensora awajún amenazada por mineros ilegales en Perú | Historia gráfica,24 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/defensora-awajun-amenazada-por-mineros-ilegales-en-el-cenepa-historia-grafica/,2021-04-24,2021,4,24,12
“Sabemos que el envenenamiento es la principal amenaza para el cóndor”: Diego Méndez | ENTREVISTA,20 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/bolivia-envenenamiento-amenaza-condor-diego-mendez/,2021-04-20,2021,4,20,15
Perú: avanza carretera que amenaza la Reserva Nacional de Paracas,19 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/reserva-paracas-carretera-amenaza-area-protegida/,2021-04-19,2021,4,19,10
"Alerta por expansión de cultivo de piña en Costa Rica, «marea café» en Chile, especies amenazadas y más",18 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/expansion-de-cultivo-de-pina-marea-cafe-en-chile-especies-amenazadas-y-mas/,2021-04-18,2021,4,18,18
El Cañoncillo: uno de los últimos bosques secos de la costa peruana en la mira de taladores ilegales,16 Abr 2021,Talía Lostaunau,https://es.mongabay.com/2021/04/bosque-seco-el-canoncillo-la-libertad-peru-tala-ilegal/,2021-04-16,2021,4,16,18
"Perú: se crea Yavarí Tapiche, la primera reserva indígena para pueblos en aislamiento en Loreto",15 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/yavari-tapiche-la-primera-reserva-indigena-para-pueblos-en-aislamiento-en-loreto/,2021-04-15,2021,4,15,15
“Perú está entre los países con mayor número de rapaces en el mundo”: Renzo Piana | ENTREVISTA,14 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/peru-entre-los-paises-con-mayor-numero-de-rapaces-renzo-piana-entrevista/,2021-04-14,2021,4,14,17
La lideresa Kichwa que defiende su territorio de taladores ilegales y narcotraficantes en la Amazonía de Perú,10 Abr 2021,Gloria Alvitres,https://es.mongabay.com/2021/04/lideresa-kichwa-taladores-ilegales-y-narcotraficantes-amazonia-de-peru-ambientalista-amenazada/,2021-04-10,2021,4,10,17
Menonitas en Perú: la historia oculta de la entrega de bosques en Masisea,9 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/menonitas-peru-historia-entrega-bosques-masisea/,2021-04-09,2021,4,9,13
